pair_id,piece_id,split,context_file,target_file,context_ntokens,target_ntokens,compound_sim,sim_bucket,tgt_key_shift
2477,00448,train,00448_s4_A_35-42.npy,00448_s7_C_79-86.npy,167,191,0.63879,sim:mid,0
2478,00448,train,00448_s4_A_35-42.npy,00448_s8_F_87-94.npy,167,152,0.732601,sim:mid,0
2479,00448,train,00448_s4_A_35-42.npy,00448_s9_E_95-108.npy,167,321,0.629975,sim:mid,0
2480,00448,train,00448_s5_D_43-50.npy,00448_s0_A_3-10.npy,197,103,0.585354,sim:low,0
2481,00448,train,00448_s5_D_43-50.npy,00448_s10_A_109-118.npy,197,418,0.617279,sim:mid,0
2482,00448,train,00448_s5_D_43-50.npy,00448_s11_D_119-126.npy,197,172,0.767385,sim:mid,0
2483,00448,train,00448_s5_D_43-50.npy,00448_s12_D_127-136.npy,197,186,0.687785,sim:mid,11
2484,00448,train,00448_s5_D_43-50.npy,00448_s1_B_11-18.npy,197,149,0.611043,sim:mid,0
2485,00448,train,00448_s5_D_43-50.npy,00448_s2_C_19-26.npy,197,151,0.668111,sim:mid,0
2486,00448,train,00448_s5_D_43-50.npy,00448_s3_B_27-34.npy,197,176,0.782495,sim:high,0
2487,00448,train,00448_s5_D_43-50.npy,00448_s4_A_35-42.npy,197,167,0.701608,sim:mid,0
2488,00448,train,00448_s5_D_43-50.npy,00448_s6_E_63-78.npy,197,285,0.622956,sim:mid,0
2489,00448,train,00448_s5_D_43-50.npy,00448_s7_C_79-86.npy,197,191,0.660462,sim:mid,0
2490,00448,train,00448_s5_D_43-50.npy,00448_s8_F_87-94.npy,197,152,0.644486,sim:mid,0
2491,00448,train,00448_s5_D_43-50.npy,00448_s9_E_95-108.npy,197,321,0.784018,sim:high,0
2492,00448,train,00448_s6_E_63-78.npy,00448_s0_A_3-10.npy,285,103,0.614441,sim:mid,0
2493,00448,train,00448_s6_E_63-78.npy,00448_s10_A_109-118.npy,285,418,0.90456,sim:high,0
2494,00448,train,00448_s6_E_63-78.npy,00448_s11_D_119-126.npy,285,172,0.608958,sim:mid,0
2495,00448,train,00448_s6_E_63-78.npy,00448_s12_D_127-136.npy,285,186,0.619378,sim:mid,0
2496,00448,train,00448_s6_E_63-78.npy,00448_s1_B_11-18.npy,285,149,0.644489,sim:mid,0
2497,00448,train,00448_s6_E_63-78.npy,00448_s2_C_19-26.npy,285,151,0.644527,sim:mid,0
2498,00448,train,00448_s6_E_63-78.npy,00448_s3_B_27-34.npy,285,176,0.631639,sim:mid,0
2499,00448,train,00448_s6_E_63-78.npy,00448_s4_A_35-42.npy,285,167,0.638055,sim:mid,0
2500,00448,train,00448_s6_E_63-78.npy,00448_s5_D_43-50.npy,285,197,0.622956,sim:mid,0
2501,00448,train,00448_s6_E_63-78.npy,00448_s7_C_79-86.npy,285,191,0.621617,sim:mid,0
2502,00448,train,00448_s6_E_63-78.npy,00448_s8_F_87-94.npy,285,152,0.641022,sim:mid,0
2503,00448,train,00448_s6_E_63-78.npy,00448_s9_E_95-108.npy,285,321,0.636689,sim:mid,0
2504,00448,train,00448_s7_C_79-86.npy,00448_s0_A_3-10.npy,191,103,0.576941,sim:low,0
2505,00448,train,00448_s7_C_79-86.npy,00448_s10_A_109-118.npy,191,418,0.59867,sim:low,0
2506,00448,train,00448_s7_C_79-86.npy,00448_s11_D_119-126.npy,191,172,0.609189,sim:mid,0
2507,00448,train,00448_s7_C_79-86.npy,00448_s12_D_127-136.npy,191,186,0.591616,sim:low,0
2508,00448,train,00448_s7_C_79-86.npy,00448_s1_B_11-18.npy,191,149,0.607377,sim:mid,0
2509,00448,train,00448_s7_C_79-86.npy,00448_s2_C_19-26.npy,191,151,0.841496,sim:high,0
2510,00448,train,00448_s7_C_79-86.npy,00448_s3_B_27-34.npy,191,176,0.636599,sim:mid,0
2511,00448,train,00448_s7_C_79-86.npy,00448_s4_A_35-42.npy,191,167,0.63879,sim:mid,0
2512,00448,train,00448_s7_C_79-86.npy,00448_s5_D_43-50.npy,191,197,0.660462,sim:mid,0
2513,00448,train,00448_s7_C_79-86.npy,00448_s6_E_63-78.npy,191,285,0.621617,sim:mid,0
2514,00448,train,00448_s7_C_79-86.npy,00448_s8_F_87-94.npy,191,152,0.761417,sim:mid,0
2515,00448,train,00448_s7_C_79-86.npy,00448_s9_E_95-108.npy,191,321,0.666317,sim:mid,0
2516,00448,train,00448_s8_F_87-94.npy,00448_s0_A_3-10.npy,152,103,0.580258,sim:low,0
2517,00448,train,00448_s8_F_87-94.npy,00448_s10_A_109-118.npy,152,418,0.569034,sim:low,0
2518,00448,train,00448_s8_F_87-94.npy,00448_s11_D_119-126.npy,152,172,0.585625,sim:low,0
2519,00448,train,00448_s8_F_87-94.npy,00448_s12_D_127-136.npy,152,186,0.710938,sim:mid,0
2520,00448,train,00448_s8_F_87-94.npy,00448_s1_B_11-18.npy,152,149,0.624671,sim:mid,0
2521,00448,train,00448_s8_F_87-94.npy,00448_s2_C_19-26.npy,152,151,0.911892,sim:high,0
2522,00448,train,00448_s8_F_87-94.npy,00448_s3_B_27-34.npy,152,176,0.60274,sim:mid,0
2523,00448,train,00448_s8_F_87-94.npy,00448_s4_A_35-42.npy,152,167,0.732601,sim:mid,0
2524,00448,train,00448_s8_F_87-94.npy,00448_s5_D_43-50.npy,152,197,0.644486,sim:mid,0
2525,00448,train,00448_s8_F_87-94.npy,00448_s6_E_63-78.npy,152,285,0.641022,sim:mid,0
2526,00448,train,00448_s8_F_87-94.npy,00448_s7_C_79-86.npy,152,191,0.761417,sim:mid,0
2527,00448,train,00448_s8_F_87-94.npy,00448_s9_E_95-108.npy,152,321,0.628825,sim:mid,0
2528,00448,train,00448_s9_E_95-108.npy,00448_s0_A_3-10.npy,321,103,0.59018,sim:low,0
2529,00448,train,00448_s9_E_95-108.npy,00448_s10_A_109-118.npy,321,418,0.589551,sim:low,0
2530,00448,train,00448_s9_E_95-108.npy,00448_s11_D_119-126.npy,321,172,0.925553,sim:high,0
2531,00448,train,00448_s9_E_95-108.npy,00448_s12_D_127-136.npy,321,186,0.595426,sim:low,0
2532,00448,train,00448_s9_E_95-108.npy,00448_s1_B_11-18.npy,321,149,0.626697,sim:mid,0
2533,00448,train,00448_s9_E_95-108.npy,00448_s2_C_19-26.npy,321,151,0.644039,sim:mid,0
2534,00448,train,00448_s9_E_95-108.npy,00448_s3_B_27-34.npy,321,176,0.945912,sim:high,0
2535,00448,train,00448_s9_E_95-108.npy,00448_s4_A_35-42.npy,321,167,0.629975,sim:mid,0
2536,00448,train,00448_s9_E_95-108.npy,00448_s5_D_43-50.npy,321,197,0.784018,sim:high,0
2537,00448,train,00448_s9_E_95-108.npy,00448_s6_E_63-78.npy,321,285,0.636689,sim:mid,0
2538,00448,train,00448_s9_E_95-108.npy,00448_s7_C_79-86.npy,321,191,0.666317,sim:mid,0
2539,00448,train,00448_s9_E_95-108.npy,00448_s8_F_87-94.npy,321,152,0.628825,sim:mid,0
2540,00450,train,00450_s0_A_1-8.npy,00450_s1_B_9-16.npy,134,150,0.933175,sim:high,0
2541,00450,train,00450_s0_A_1-8.npy,00450_s2_B_17-24.npy,134,150,0.605492,sim:mid,0
2542,00450,train,00450_s0_A_1-8.npy,00450_s3_B_25-32.npy,134,150,0.815348,sim:high,0
2543,00450,train,00450_s1_B_9-16.npy,00450_s0_A_1-8.npy,150,134,0.933175,sim:high,0
2544,00450,train,00450_s1_B_9-16.npy,00450_s2_B_17-24.npy,150,150,0.665018,sim:mid,2
2545,00450,train,00450_s1_B_9-16.npy,00450_s3_B_25-32.npy,150,150,0.900511,sim:high,0
2546,00450,train,00450_s2_B_17-24.npy,00450_s0_A_1-8.npy,150,134,0.605492,sim:mid,0
2547,00450,train,00450_s2_B_17-24.npy,00450_s1_B_9-16.npy,150,150,0.665018,sim:mid,10
2548,00450,train,00450_s2_B_17-24.npy,00450_s3_B_25-32.npy,150,150,0.682442,sim:mid,2
2549,00450,train,00450_s3_B_25-32.npy,00450_s0_A_1-8.npy,150,134,0.815348,sim:high,0
2550,00450,train,00450_s3_B_25-32.npy,00450_s1_B_9-16.npy,150,150,0.900511,sim:high,0
2551,00450,train,00450_s3_B_25-32.npy,00450_s2_B_17-24.npy,150,150,0.682442,sim:mid,10
2552,00451,train,00451_s0_A_4-11.npy,00451_s1_B_12-19.npy,92,78,0.887798,sim:high,0
2553,00451,train,00451_s0_A_4-11.npy,00451_s2_C_20-27.npy,92,69,0.586059,sim:low,0
2554,00451,train,00451_s0_A_4-11.npy,00451_s3_D_28-35.npy,92,51,0.521758,sim:low,0
2555,00451,train,00451_s0_A_4-11.npy,00451_s4_B_36-43.npy,92,78,0.887798,sim:high,0
2556,00451,train,00451_s0_A_4-11.npy,00451_s5_C_44-51.npy,92,69,0.586059,sim:low,0
2557,00451,train,00451_s1_B_12-19.npy,00451_s0_A_4-11.npy,78,92,0.887798,sim:high,0
2558,00451,train,00451_s1_B_12-19.npy,00451_s2_C_20-27.npy,78,69,0.599694,sim:low,0
2559,00451,train,00451_s1_B_12-19.npy,00451_s3_D_28-35.npy,78,51,0.58051,sim:low,0
2560,00451,train,00451_s1_B_12-19.npy,00451_s4_B_36-43.npy,78,78,1.0,sim:high,0
2561,00451,train,00451_s1_B_12-19.npy,00451_s5_C_44-51.npy,78,69,0.599694,sim:low,0
2562,00451,train,00451_s2_C_20-27.npy,00451_s0_A_4-11.npy,69,92,0.586059,sim:low,0
2563,00451,train,00451_s2_C_20-27.npy,00451_s1_B_12-19.npy,69,78,0.599694,sim:low,0
2564,00451,train,00451_s2_C_20-27.npy,00451_s3_D_28-35.npy,69,51,0.687817,sim:mid,0
2565,00451,train,00451_s2_C_20-27.npy,00451_s4_B_36-43.npy,69,78,0.599694,sim:low,0
2566,00451,train,00451_s2_C_20-27.npy,00451_s5_C_44-51.npy,69,69,1.0,sim:high,0
2567,00451,train,00451_s3_D_28-35.npy,00451_s0_A_4-11.npy,51,92,0.521758,sim:low,0
2568,00451,train,00451_s3_D_28-35.npy,00451_s1_B_12-19.npy,51,78,0.58051,sim:low,0
2569,00451,train,00451_s3_D_28-35.npy,00451_s2_C_20-27.npy,51,69,0.687817,sim:mid,0
2570,00451,train,00451_s3_D_28-35.npy,00451_s4_B_36-43.npy,51,78,0.58051,sim:low,0
2571,00451,train,00451_s3_D_28-35.npy,00451_s5_C_44-51.npy,51,69,0.687817,sim:mid,0
2572,00451,train,00451_s4_B_36-43.npy,00451_s0_A_4-11.npy,78,92,0.887798,sim:high,0
2573,00451,train,00451_s4_B_36-43.npy,00451_s1_B_12-19.npy,78,78,1.0,sim:high,0
2574,00451,train,00451_s4_B_36-43.npy,00451_s2_C_20-27.npy,78,69,0.599694,sim:low,0
2575,00451,train,00451_s4_B_36-43.npy,00451_s3_D_28-35.npy,78,51,0.58051,sim:low,0
2576,00451,train,00451_s4_B_36-43.npy,00451_s5_C_44-51.npy,78,69,0.599694,sim:low,0
2577,00451,train,00451_s5_C_44-51.npy,00451_s0_A_4-11.npy,69,92,0.586059,sim:low,0
2578,00451,train,00451_s5_C_44-51.npy,00451_s1_B_12-19.npy,69,78,0.599694,sim:low,0
2579,00451,train,00451_s5_C_44-51.npy,00451_s2_C_20-27.npy,69,69,1.0,sim:high,0
2580,00451,train,00451_s5_C_44-51.npy,00451_s3_D_28-35.npy,69,51,0.687817,sim:mid,0
2581,00451,train,00451_s5_C_44-51.npy,00451_s4_B_36-43.npy,69,78,0.599694,sim:low,0
2582,00459,train,00459_s0_A_19-22.npy,00459_s1_B_23-30.npy,50,99,0.607596,sim:mid,0
2583,00459,train,00459_s0_A_19-22.npy,00459_s2_C_31-38.npy,50,94,0.615225,sim:mid,0
2584,00459,train,00459_s0_A_19-22.npy,00459_s3_A_39-42.npy,50,50,1.0,sim:high,0
2585,00459,train,00459_s0_A_19-22.npy,00459_s4_D_43-50.npy,50,104,0.636465,sim:mid,0
2586,00459,train,00459_s0_A_19-22.npy,00459_s5_C_51-58.npy,50,94,0.615225,sim:mid,0
2587,00459,train,00459_s0_A_19-22.npy,00459_s6_D_59-66.npy,50,104,0.636465,sim:mid,0
2588,00459,train,00459_s1_B_23-30.npy,00459_s0_A_19-22.npy,99,50,0.607596,sim:mid,0
2589,00459,train,00459_s1_B_23-30.npy,00459_s2_C_31-38.npy,99,94,0.58032,sim:low,0
2590,00459,train,00459_s1_B_23-30.npy,00459_s3_A_39-42.npy,99,50,0.607596,sim:mid,0
2591,00459,train,00459_s1_B_23-30.npy,00459_s4_D_43-50.npy,99,104,0.855705,sim:high,0
2592,00459,train,00459_s1_B_23-30.npy,00459_s5_C_51-58.npy,99,94,0.58032,sim:low,0
2593,00459,train,00459_s1_B_23-30.npy,00459_s6_D_59-66.npy,99,104,0.855705,sim:high,0
2594,00459,train,00459_s2_C_31-38.npy,00459_s0_A_19-22.npy,94,50,0.615225,sim:mid,0
2595,00459,train,00459_s2_C_31-38.npy,00459_s1_B_23-30.npy,94,99,0.58032,sim:low,0
2596,00459,train,00459_s2_C_31-38.npy,00459_s3_A_39-42.npy,94,50,0.615225,sim:mid,0
2597,00459,train,00459_s2_C_31-38.npy,00459_s4_D_43-50.npy,94,104,0.578721,sim:low,0
2598,00459,train,00459_s2_C_31-38.npy,00459_s5_C_51-58.npy,94,94,1.0,sim:high,0
2599,00459,train,00459_s2_C_31-38.npy,00459_s6_D_59-66.npy,94,104,0.578721,sim:low,0
2600,00459,train,00459_s3_A_39-42.npy,00459_s0_A_19-22.npy,50,50,1.0,sim:high,0
2601,00459,train,00459_s3_A_39-42.npy,00459_s1_B_23-30.npy,50,99,0.607596,sim:mid,0
2602,00459,train,00459_s3_A_39-42.npy,00459_s2_C_31-38.npy,50,94,0.615225,sim:mid,0
2603,00459,train,00459_s3_A_39-42.npy,00459_s4_D_43-50.npy,50,104,0.636465,sim:mid,0
2604,00459,train,00459_s3_A_39-42.npy,00459_s5_C_51-58.npy,50,94,0.615225,sim:mid,0
2605,00459,train,00459_s3_A_39-42.npy,00459_s6_D_59-66.npy,50,104,0.636465,sim:mid,0
2606,00459,train,00459_s4_D_43-50.npy,00459_s0_A_19-22.npy,104,50,0.636465,sim:mid,0
2607,00459,train,00459_s4_D_43-50.npy,00459_s1_B_23-30.npy,104,99,0.855705,sim:high,0
2608,00459,train,00459_s4_D_43-50.npy,00459_s2_C_31-38.npy,104,94,0.578721,sim:low,0
2609,00459,train,00459_s4_D_43-50.npy,00459_s3_A_39-42.npy,104,50,0.636465,sim:mid,0
2610,00459,train,00459_s4_D_43-50.npy,00459_s5_C_51-58.npy,104,94,0.578721,sim:low,0
2611,00459,train,00459_s4_D_43-50.npy,00459_s6_D_59-66.npy,104,104,1.0,sim:high,0
2612,00459,train,00459_s5_C_51-58.npy,00459_s0_A_19-22.npy,94,50,0.615225,sim:mid,0
2613,00459,train,00459_s5_C_51-58.npy,00459_s1_B_23-30.npy,94,99,0.58032,sim:low,0
2614,00459,train,00459_s5_C_51-58.npy,00459_s2_C_31-38.npy,94,94,1.0,sim:high,0
2615,00459,train,00459_s5_C_51-58.npy,00459_s3_A_39-42.npy,94,50,0.615225,sim:mid,0
2616,00459,train,00459_s5_C_51-58.npy,00459_s4_D_43-50.npy,94,104,0.578721,sim:low,0
2617,00459,train,00459_s5_C_51-58.npy,00459_s6_D_59-66.npy,94,104,0.578721,sim:low,0
2618,00459,train,00459_s6_D_59-66.npy,00459_s0_A_19-22.npy,104,50,0.636465,sim:mid,0
2619,00459,train,00459_s6_D_59-66.npy,00459_s1_B_23-30.npy,104,99,0.855705,sim:high,0
2620,00459,train,00459_s6_D_59-66.npy,00459_s2_C_31-38.npy,104,94,0.578721,sim:low,0
2621,00459,train,00459_s6_D_59-66.npy,00459_s3_A_39-42.npy,104,50,0.636465,sim:mid,0
2622,00459,train,00459_s6_D_59-66.npy,00459_s4_D_43-50.npy,104,104,1.0,sim:high,0
2623,00459,train,00459_s6_D_59-66.npy,00459_s5_C_51-58.npy,104,94,0.578721,sim:low,0
2624,00460,test,00460_s0_A_2-11.npy,00460_s1_B_12-23.npy,144,172,0.735716,sim:mid,0
2625,00460,test,00460_s1_B_12-23.npy,00460_s0_A_2-11.npy,172,144,0.735716,sim:mid,0
2626,00463,test,00463_s0_A_32-43.npy,00463_s1_B_44-55.npy,285,299,0.909304,sim:high,0
2627,00463,test,00463_s1_B_44-55.npy,00463_s0_A_32-43.npy,299,285,0.909304,sim:high,0
2628,00464,train,00464_s0_A_4-11.npy,00464_s1_B_12-19.npy,291,272,0.745247,sim:mid,0
2629,00464,train,00464_s1_B_12-19.npy,00464_s0_A_4-11.npy,272,291,0.745247,sim:mid,0
2630,00465,train,00465_s0_A_15-22.npy,00465_s1_B_23-30.npy,45,138,0.554345,sim:low,0
2631,00465,train,00465_s0_A_15-22.npy,00465_s2_C_31-38.npy,45,87,0.604475,sim:mid,0
2632,00465,train,00465_s1_B_23-30.npy,00465_s0_A_15-22.npy,138,45,0.554345,sim:low,0
2633,00465,train,00465_s1_B_23-30.npy,00465_s2_C_31-38.npy,138,87,0.560122,sim:low,0
2634,00465,train,00465_s2_C_31-38.npy,00465_s0_A_15-22.npy,87,45,0.604475,sim:mid,0
2635,00465,train,00465_s2_C_31-38.npy,00465_s1_B_23-30.npy,87,138,0.560122,sim:low,0
2636,00466,train,00466_s0_A_3-10.npy,00466_s1_B_11-18.npy,143,100,0.611183,sim:mid,0
2637,00466,train,00466_s0_A_3-10.npy,00466_s2_C_19-26.npy,143,113,0.572375,sim:low,0
2638,00466,train,00466_s1_B_11-18.npy,00466_s0_A_3-10.npy,100,143,0.611183,sim:mid,0
2639,00466,train,00466_s1_B_11-18.npy,00466_s2_C_19-26.npy,100,113,0.875151,sim:high,0
2640,00466,train,00466_s2_C_19-26.npy,00466_s0_A_3-10.npy,113,143,0.572375,sim:low,0
2641,00466,train,00466_s2_C_19-26.npy,00466_s1_B_11-18.npy,113,100,0.875151,sim:high,0
2642,00467,val,00467_s0_A_5-20.npy,00467_s1_A_21-36.npy,219,219,1.0,sim:high,0
2643,00467,val,00467_s0_A_5-20.npy,00467_s2_B_37-52.npy,219,202,0.621024,sim:mid,0
2644,00467,val,00467_s0_A_5-20.npy,00467_s3_A_53-60.npy,219,106,0.964147,sim:high,0
2645,00467,val,00467_s0_A_5-20.npy,00467_s4_C_61-68.npy,219,125,0.625685,sim:mid,0
2646,00467,val,00467_s1_A_21-36.npy,00467_s0_A_5-20.npy,219,219,1.0,sim:high,0
2647,00467,val,00467_s1_A_21-36.npy,00467_s2_B_37-52.npy,219,202,0.621024,sim:mid,0
2648,00467,val,00467_s1_A_21-36.npy,00467_s3_A_53-60.npy,219,106,0.964147,sim:high,0
2649,00467,val,00467_s1_A_21-36.npy,00467_s4_C_61-68.npy,219,125,0.625685,sim:mid,0
2650,00467,val,00467_s2_B_37-52.npy,00467_s0_A_5-20.npy,202,219,0.621024,sim:mid,0
2651,00467,val,00467_s2_B_37-52.npy,00467_s1_A_21-36.npy,202,219,0.621024,sim:mid,0
2652,00467,val,00467_s2_B_37-52.npy,00467_s3_A_53-60.npy,202,106,0.586947,sim:low,0
2653,00467,val,00467_s2_B_37-52.npy,00467_s4_C_61-68.npy,202,125,0.630455,sim:mid,0
2654,00467,val,00467_s3_A_53-60.npy,00467_s0_A_5-20.npy,106,219,0.964147,sim:high,0
2655,00467,val,00467_s3_A_53-60.npy,00467_s1_A_21-36.npy,106,219,0.964147,sim:high,0
2656,00467,val,00467_s3_A_53-60.npy,00467_s2_B_37-52.npy,106,202,0.586947,sim:low,0
2657,00467,val,00467_s3_A_53-60.npy,00467_s4_C_61-68.npy,106,125,0.594812,sim:low,0
2658,00467,val,00467_s4_C_61-68.npy,00467_s0_A_5-20.npy,125,219,0.625685,sim:mid,0
2659,00467,val,00467_s4_C_61-68.npy,00467_s1_A_21-36.npy,125,219,0.625685,sim:mid,0
2660,00467,val,00467_s4_C_61-68.npy,00467_s2_B_37-52.npy,125,202,0.630455,sim:mid,0
2661,00467,val,00467_s4_C_61-68.npy,00467_s3_A_53-60.npy,125,106,0.594812,sim:low,0
2662,00468,train,00468_s0_A_15-24.npy,00468_s1_B_25-32.npy,253,267,0.828607,sim:high,0
2663,00468,train,00468_s0_A_15-24.npy,00468_s2_C_33-40.npy,253,271,0.632751,sim:mid,0
2664,00468,train,00468_s0_A_15-24.npy,00468_s3_D_41-46.npy,253,159,0.67001,sim:mid,0
2665,00468,train,00468_s1_B_25-32.npy,00468_s0_A_15-24.npy,267,253,0.828607,sim:high,0
2666,00468,train,00468_s1_B_25-32.npy,00468_s2_C_33-40.npy,267,271,0.817483,sim:high,0
2667,00468,train,00468_s1_B_25-32.npy,00468_s3_D_41-46.npy,267,159,0.658399,sim:mid,0
2668,00468,train,00468_s2_C_33-40.npy,00468_s0_A_15-24.npy,271,253,0.632751,sim:mid,0
2669,00468,train,00468_s2_C_33-40.npy,00468_s1_B_25-32.npy,271,267,0.817483,sim:high,0
2670,00468,train,00468_s2_C_33-40.npy,00468_s3_D_41-46.npy,271,159,0.614474,sim:mid,0
2671,00468,train,00468_s3_D_41-46.npy,00468_s0_A_15-24.npy,159,253,0.67001,sim:mid,0
2672,00468,train,00468_s3_D_41-46.npy,00468_s1_B_25-32.npy,159,267,0.658399,sim:mid,0
2673,00468,train,00468_s3_D_41-46.npy,00468_s2_C_33-40.npy,159,271,0.614474,sim:mid,0
2674,00469,train,00469_s0_A_25-32.npy,00469_s1_B_33-40.npy,149,113,0.522602,sim:low,0
2675,00469,train,00469_s0_A_25-32.npy,00469_s2_C_41-48.npy,149,109,0.537125,sim:low,0
2676,00469,train,00469_s0_A_25-32.npy,00469_s3_D_49-56.npy,149,71,0.622925,sim:mid,0
2677,00469,train,00469_s0_A_25-32.npy,00469_s4_E_57-64.npy,149,104,0.570392,sim:low,0
2678,00469,train,00469_s0_A_25-32.npy,00469_s5_F_65-72.npy,149,110,0.618786,sim:mid,0
2679,00469,train,00469_s1_B_33-40.npy,00469_s0_A_25-32.npy,113,149,0.522602,sim:low,0
2680,00469,train,00469_s1_B_33-40.npy,00469_s2_C_41-48.npy,113,109,0.927901,sim:high,0
2681,00469,train,00469_s1_B_33-40.npy,00469_s3_D_49-56.npy,113,71,0.812049,sim:high,0
2682,00469,train,00469_s1_B_33-40.npy,00469_s4_E_57-64.npy,113,104,0.833755,sim:high,0
2683,00469,train,00469_s1_B_33-40.npy,00469_s5_F_65-72.npy,113,110,0.8831,sim:high,0
2684,00469,train,00469_s2_C_41-48.npy,00469_s0_A_25-32.npy,109,149,0.537125,sim:low,0
2685,00469,train,00469_s2_C_41-48.npy,00469_s1_B_33-40.npy,109,113,0.927901,sim:high,0
2686,00469,train,00469_s2_C_41-48.npy,00469_s3_D_49-56.npy,109,71,0.862123,sim:high,0
2687,00469,train,00469_s2_C_41-48.npy,00469_s4_E_57-64.npy,109,104,0.930857,sim:high,0
2688,00469,train,00469_s2_C_41-48.npy,00469_s5_F_65-72.npy,109,110,0.886362,sim:high,0
2689,00469,train,00469_s3_D_49-56.npy,00469_s0_A_25-32.npy,71,149,0.622925,sim:mid,0
2690,00469,train,00469_s3_D_49-56.npy,00469_s1_B_33-40.npy,71,113,0.812049,sim:high,0
2691,00469,train,00469_s3_D_49-56.npy,00469_s2_C_41-48.npy,71,109,0.862123,sim:high,0
2692,00469,train,00469_s3_D_49-56.npy,00469_s4_E_57-64.npy,71,104,0.903862,sim:high,7
2693,00469,train,00469_s3_D_49-56.npy,00469_s5_F_65-72.npy,71,110,0.896227,sim:high,0
2694,00469,train,00469_s4_E_57-64.npy,00469_s0_A_25-32.npy,104,149,0.570392,sim:low,0
2695,00469,train,00469_s4_E_57-64.npy,00469_s1_B_33-40.npy,104,113,0.833755,sim:high,0
2696,00469,train,00469_s4_E_57-64.npy,00469_s2_C_41-48.npy,104,109,0.930857,sim:high,0
2697,00469,train,00469_s4_E_57-64.npy,00469_s3_D_49-56.npy,104,71,0.903862,sim:high,5
2698,00469,train,00469_s4_E_57-64.npy,00469_s5_F_65-72.npy,104,110,0.900427,sim:high,0
2699,00469,train,00469_s5_F_65-72.npy,00469_s0_A_25-32.npy,110,149,0.618786,sim:mid,0
2700,00469,train,00469_s5_F_65-72.npy,00469_s1_B_33-40.npy,110,113,0.8831,sim:high,0
2701,00469,train,00469_s5_F_65-72.npy,00469_s2_C_41-48.npy,110,109,0.886362,sim:high,0
2702,00469,train,00469_s5_F_65-72.npy,00469_s3_D_49-56.npy,110,71,0.896227,sim:high,0
2703,00469,train,00469_s5_F_65-72.npy,00469_s4_E_57-64.npy,110,104,0.900427,sim:high,0
2704,00470,train,00470_s0_A_3-34.npy,00470_s1_B_35-50.npy,254,151,0.628511,sim:mid,0
2705,00470,train,00470_s1_B_35-50.npy,00470_s0_A_3-34.npy,151,254,0.628511,sim:mid,0
2706,00471,train,00471_s0_A_9-25.npy,00471_s1_B_26-38.npy,205,143,0.62823,sim:mid,0
2707,00471,train,00471_s0_A_9-25.npy,00471_s2_C_39-54.npy,205,89,0.518846,sim:low,0
2708,00471,train,00471_s1_B_26-38.npy,00471_s0_A_9-25.npy,143,205,0.62823,sim:mid,0
2709,00471,train,00471_s1_B_26-38.npy,00471_s2_C_39-54.npy,143,89,0.511056,sim:low,0
2710,00471,train,00471_s2_C_39-54.npy,00471_s0_A_9-25.npy,89,205,0.518846,sim:low,0
2711,00471,train,00471_s2_C_39-54.npy,00471_s1_B_26-38.npy,89,143,0.511056,sim:low,0
2712,00472,train,00472_s0_A_25-32.npy,00472_s1_B_33-40.npy,263,157,0.605916,sim:mid,0
2713,00472,train,00472_s1_B_33-40.npy,00472_s0_A_25-32.npy,157,263,0.605916,sim:mid,0
2714,00473,train,00473_s0_A_2-17.npy,00473_s1_A_18-29.npy,191,128,0.980878,sim:high,0
2715,00473,train,00473_s0_A_2-17.npy,00473_s2_B_30-41.npy,191,189,0.554532,sim:low,0
2716,00473,train,00473_s1_A_18-29.npy,00473_s0_A_2-17.npy,128,191,0.980878,sim:high,0
2717,00473,train,00473_s1_A_18-29.npy,00473_s2_B_30-41.npy,128,189,0.543723,sim:low,0
2718,00473,train,00473_s2_B_30-41.npy,00473_s0_A_2-17.npy,189,191,0.554532,sim:low,0
2719,00473,train,00473_s2_B_30-41.npy,00473_s1_A_18-29.npy,189,128,0.543723,sim:low,0
2720,00476,train,00476_s0_A_3-22.npy,00476_s1_B_23-30.npy,464,115,0.84953,sim:high,0
2721,00476,train,00476_s0_A_3-22.npy,00476_s2_A_31-38.npy,464,183,0.997112,sim:high,0
2722,00476,train,00476_s1_B_23-30.npy,00476_s0_A_3-22.npy,115,464,0.84953,sim:high,0
2723,00476,train,00476_s1_B_23-30.npy,00476_s2_A_31-38.npy,115,183,0.850675,sim:high,0
2724,00476,train,00476_s2_A_31-38.npy,00476_s0_A_3-22.npy,183,464,0.997112,sim:high,0
2725,00476,train,00476_s2_A_31-38.npy,00476_s1_B_23-30.npy,183,115,0.850675,sim:high,0
2726,00477,train,00477_s0_A_1-8.npy,00477_s1_B_9-16.npy,115,71,0.574196,sim:low,0
2727,00477,train,00477_s0_A_1-8.npy,00477_s2_C_17-24.npy,115,111,0.897051,sim:high,0
2728,00477,train,00477_s1_B_9-16.npy,00477_s0_A_1-8.npy,71,115,0.574196,sim:low,0
2729,00477,train,00477_s1_B_9-16.npy,00477_s2_C_17-24.npy,71,111,0.56191,sim:low,0
2730,00477,train,00477_s2_C_17-24.npy,00477_s0_A_1-8.npy,111,115,0.897051,sim:high,0
2731,00477,train,00477_s2_C_17-24.npy,00477_s1_B_9-16.npy,111,71,0.56191,sim:low,0
2732,00480,train,00480_s0_A_4-11.npy,00480_s1_B_12-19.npy,97,86,0.602737,sim:mid,0
